Flight_Date,Flight_Number,Airline,Origin,Destination,Delay_Minutes,Cancelled,Delay_Reason
9/22/2020,AI355,GoAir,DEL,MAA,82,No,Weather
4/9/2024,AI6882,Air India,PNQ,PNQ,223,No,Crew
3/3/2022,AI8877,AirAsia India,BOM,DEL,95,No,Weather
9/9/2020,AI9848,SpiceJet,BLR,CCU,226,No,Air Traffic
4/1/2022,AI7761,Air India,PNQ,DEL,169,No,Air Traffic
8/5/2023,AI3679,AirAsia India,DEL,HYD,10,No,Late Arrival
6/12/2020,AI7965,GoAir,BLR,BOM,151,No,Operational
4/4/2020,AI7715,IndiGo,DEL,BOM,57,No,Crew
12/10/2024,AI6769,Air India,BOM,BOM,126,No,Air Traffic
4/12/2022,AI1161,GoAir,PNQ,MAA,200,No,Late Arrival
2/7/2023,AI2694,Vistara,HYD,CCU,110,No,Late Arrival
12/1/2020,AI9116,SpiceJet,CCU,DEL,247,No,Crew
4/1/2022,AI7536,Air India,BOM,DEL,235,No,Crew
8/25/2020,AI5098,IndiGo,MAA,HYD,165,No,Late Arrival
1/15/2021,AI9034,Vistara,HYD,BOM,144,No,Operational
12/30/2023,AI9295,GoAir,MAA,CCU,4,No,Technical
6/17/2022,AI4586,SpiceJet,DEL,CCU,90,No,Late Arrival
4/27/2021,AI7634,IndiGo,MAA,HYD,89,No,Crew
6/20/2022,AI2778,GoAir,HYD,BLR,31,No,Weather
11/14/2022,AI1812,GoAir,HYD,CCU,,Yes,
8/3/2024,AI564,Air India,BOM,CCU,103,No,Weather
2/14/2023,AI8538,Air India,BLR,DEL,297,No,Crew
4/26/2021,AI8572,IndiGo,BOM,HYD,196,No,Crew
11/16/2023,AI7350,AirAsia India,DEL,CCU,47,No,Technical
7/5/2022,AI2085,AirAsia India,MAA,CCU,226,No,Air Traffic
9/20/2022,AI3621,GoAir,BLR,DEL,106,No,Crew
8/21/2022,AI3192,Air India,PNQ,CCU,45,No,Weather
6/20/2021,AI4419,SpiceJet,CCU,DEL,163,No,Operational
1/7/2023,AI1446,SpiceJet,HYD,BLR,75,No,Crew
5/22/2024,AI3770,GoAir,BLR,MAA,117,No,Technical
4/11/2023,AI6696,Air India,PNQ,PNQ,60,No,Operational
11/1/2022,AI5490,IndiGo,BLR,DEL,64,No,Technical
12/28/2024,AI2440,IndiGo,BOM,DEL,175,No,Operational
5/7/2020,AI785,IndiGo,PNQ,CCU,254,No,Crew
6/19/2024,AI2416,SpiceJet,CCU,DEL,191,No,Weather
4/1/2020,AI4117,Air India,HYD,HYD,42,No,Operational
8/3/2024,AI3142,Air India,DEL,BOM,268,No,Late Arrival
6/26/2021,AI5418,SpiceJet,DEL,BOM,78,No,Air Traffic
4/25/2022,AI5806,IndiGo,BLR,BLR,184,No,Technical
4/4/2024,AI4698,IndiGo,PNQ,DEL,45,No,Operational
8/8/2024,AI6903,GoAir,BLR,HYD,,Yes,
9/15/2022,AI1257,AirAsia India,MAA,CCU,205,No,Technical
3/22/2021,AI4933,Vistara,CCU,CCU,120,No,Weather
1/24/2021,AI7972,AirAsia India,HYD,PNQ,248,No,Technical
11/2/2021,AI3648,Air India,BLR,MAA,253,No,Technical
2/12/2020,AI4510,Air India,MAA,BLR,4,No,Late Arrival
9/10/2020,AI659,Air India,PNQ,HYD,47,No,Technical
2/27/2023,AI5194,AirAsia India,CCU,HYD,39,No,Operational
12/19/2022,AI9232,Vistara,HYD,PNQ,59,No,Technical
10/24/2021,AI9762,GoAir,DEL,PNQ,6,No,Crew
4/11/2021,AI2796,AirAsia India,MAA,CCU,297,No,Technical
10/13/2020,AI5785,Vistara,PNQ,MAA,69,No,Crew
10/7/2022,AI1097,IndiGo,CCU,CCU,108,No,Air Traffic
3/20/2024,AI8653,IndiGo,MAA,MAA,90,No,Technical
1/30/2024,AI8940,Air India,BLR,BOM,94,No,Air Traffic
2/16/2022,AI5549,SpiceJet,BOM,HYD,52,No,Technical
12/10/2020,AI2214,Air India,DEL,PNQ,171,No,Operational
10/3/2021,AI7290,SpiceJet,BLR,BOM,77,No,Crew
1/16/2021,AI7632,Vistara,BLR,CCU,109,No,Air Traffic
12/7/2024,AI9567,IndiGo,PNQ,BLR,199,No,Air Traffic
11/20/2021,AI1455,AirAsia India,PNQ,DEL,247,No,Crew
6/30/2023,AI2340,SpiceJet,CCU,BLR,274,No,Late Arrival
12/15/2022,AI4371,Vistara,PNQ,BLR,260,No,Technical
1/26/2024,AI5277,IndiGo,MAA,DEL,124,No,Technical
4/1/2021,AI2627,AirAsia India,DEL,HYD,112,No,Operational
9/9/2022,AI6163,SpiceJet,BLR,BOM,,Yes,
3/23/2020,AI2004,Air India,CCU,BOM,131,No,Late Arrival
1/27/2023,AI1342,Air India,DEL,HYD,214,No,Late Arrival
5/28/2020,AI7394,Air India,PNQ,DEL,178,No,Operational
9/14/2023,AI7105,Vistara,PNQ,MAA,155,No,Air Traffic
3/25/2023,AI3308,Air India,MAA,BLR,204,No,Crew
7/8/2020,AI925,GoAir,PNQ,CCU,269,No,Air Traffic
2/26/2024,AI1011,IndiGo,BLR,BOM,142,No,Weather
6/1/2022,AI9855,Vistara,HYD,HYD,50,No,Operational
9/19/2020,AI9873,AirAsia India,BLR,CCU,219,No,Crew
1/8/2023,AI8399,Air India,BLR,PNQ,213,No,Air Traffic
2/3/2021,AI5085,IndiGo,PNQ,DEL,37,No,Air Traffic
2/2/2022,AI8138,SpiceJet,DEL,CCU,206,No,Late Arrival
8/31/2021,AI1558,Air India,PNQ,CCU,46,No,Operational
7/7/2023,AI6793,IndiGo,DEL,BLR,263,No,Weather
11/30/2024,AI2365,GoAir,DEL,DEL,116,No,Technical
6/26/2024,AI7318,SpiceJet,DEL,CCU,269,No,Operational
4/24/2024,AI1592,GoAir,CCU,BOM,24,No,Weather
2/23/2022,AI7044,AirAsia India,BOM,DEL,273,No,Weather
4/10/2020,AI6924,IndiGo,PNQ,BOM,135,No,Operational
10/14/2023,AI7205,GoAir,CCU,HYD,74,No,Crew
11/4/2023,AI346,AirAsia India,BLR,HYD,144,No,Operational
3/30/2022,AI7142,IndiGo,CCU,PNQ,103,No,Air Traffic
5/29/2023,AI6427,IndiGo,MAA,MAA,223,No,Late Arrival
3/30/2022,AI4943,GoAir,HYD,HYD,287,No,Air Traffic
2/23/2021,AI8509,IndiGo,DEL,CCU,257,No,Weather
5/3/2020,AI7193,Air India,PNQ,DEL,296,No,Weather
2/25/2021,AI3281,IndiGo,MAA,HYD,156,No,Technical
6/8/2023,AI3335,Vistara,PNQ,BOM,85,No,Weather
9/9/2024,AI1867,AirAsia India,HYD,CCU,121,No,Technical
12/22/2022,AI6709,IndiGo,MAA,HYD,157,No,Weather
2/17/2024,AI1147,Vistara,PNQ,BLR,153,No,Weather
7/9/2024,AI1770,IndiGo,BLR,BOM,46,No,Operational
9/22/2024,AI5772,IndiGo,DEL,PNQ,28,No,Operational
5/16/2024,AI2135,GoAir,MAA,PNQ,49,No,Late Arrival
2/6/2022,AI3915,Air India,BLR,PNQ,0,No,
4/27/2021,AI5782,AirAsia India,DEL,BOM,279,No,Air Traffic
6/2/2021,AI9023,Air India,BOM,PNQ,217,No,Crew
6/3/2020,AI3472,SpiceJet,BLR,MAA,90,No,Late Arrival
4/1/2020,AI3726,GoAir,CCU,BLR,34,No,Weather
9/8/2022,AI8519,GoAir,PNQ,MAA,125,No,Late Arrival
3/29/2024,AI4912,Air India,DEL,HYD,64,No,Operational
3/30/2021,AI9516,GoAir,MAA,BLR,168,No,Air Traffic
10/30/2024,AI1018,Air India,HYD,BOM,144,No,Weather
8/20/2021,AI9673,GoAir,MAA,MAA,34,No,Weather
7/26/2024,AI758,IndiGo,CCU,CCU,92,No,Late Arrival
5/24/2021,AI6003,Air India,PNQ,BLR,,Yes,
4/21/2023,AI9453,Air India,CCU,BOM,235,No,Air Traffic
1/20/2021,AI6897,Vistara,MAA,DEL,234,No,Technical
5/16/2024,AI3047,GoAir,PNQ,BLR,52,No,Crew
10/20/2024,AI8896,GoAir,HYD,BLR,163,No,Air Traffic
2/8/2021,AI5773,Air India,DEL,HYD,176,No,Late Arrival
9/2/2020,AI3261,IndiGo,PNQ,CCU,218,No,Late Arrival
1/11/2022,AI2803,IndiGo,BLR,HYD,243,No,Crew
6/2/2024,AI9338,AirAsia India,PNQ,PNQ,90,No,Weather
10/22/2021,AI3124,IndiGo,CCU,BLR,266,No,Weather
10/11/2021,AI4874,GoAir,CCU,BLR,174,No,Technical
2/3/2024,AI3565,Vistara,CCU,PNQ,159,No,Late Arrival
12/17/2023,AI9045,Air India,HYD,CCU,92,No,Crew
6/19/2022,AI7342,SpiceJet,PNQ,CCU,153,No,Late Arrival
3/5/2020,AI1259,Vistara,PNQ,MAA,165,No,Operational
11/2/2022,AI2173,SpiceJet,BOM,BOM,283,No,Late Arrival
7/31/2020,AI3552,Vistara,HYD,BOM,194,No,Late Arrival
8/29/2020,AI4155,IndiGo,DEL,MAA,263,No,Operational
5/7/2021,AI3723,GoAir,DEL,BOM,,Yes,
5/21/2023,AI2144,SpiceJet,DEL,BLR,198,No,Operational
9/12/2024,AI8919,Vistara,DEL,MAA,274,No,Crew
12/3/2020,AI7141,GoAir,DEL,MAA,149,No,Weather
6/21/2020,AI8779,SpiceJet,MAA,BOM,50,No,Technical
11/2/2021,AI1018,Air India,CCU,DEL,234,No,Operational
6/12/2020,AI9616,Vistara,HYD,BOM,129,No,Weather
4/9/2021,AI5933,Air India,MAA,HYD,92,No,Crew
9/21/2022,AI6424,IndiGo,HYD,DEL,122,No,Air Traffic
5/11/2021,AI6763,Air India,BOM,MAA,173,No,Late Arrival
11/30/2021,AI399,Air India,PNQ,DEL,67,No,Crew
1/29/2021,AI9118,AirAsia India,BLR,BLR,254,No,Crew
12/3/2021,AI6640,Vistara,CCU,CCU,185,No,Operational
11/3/2020,AI1525,IndiGo,BOM,DEL,282,No,Technical
11/26/2024,AI2361,Air India,MAA,HYD,69,No,Operational
7/1/2020,AI3326,GoAir,BLR,CCU,236,No,Late Arrival
9/20/2021,AI3429,SpiceJet,PNQ,BLR,83,No,Operational
12/22/2024,AI7027,Air India,BOM,HYD,293,No,Late Arrival
5/24/2021,AI2259,IndiGo,PNQ,PNQ,212,No,Operational
9/27/2024,AI8393,Air India,PNQ,CCU,140,No,Air Traffic
6/29/2021,AI170,SpiceJet,HYD,PNQ,166,No,Technical
5/6/2024,AI164,IndiGo,BLR,BLR,119,No,Air Traffic
9/15/2021,AI2974,Vistara,HYD,CCU,146,No,Weather
11/22/2024,AI6190,IndiGo,PNQ,CCU,299,No,Technical
8/16/2021,AI4077,Vistara,BOM,BOM,270,No,Operational
1/13/2022,AI7735,IndiGo,PNQ,HYD,149,No,Crew
6/4/2023,AI5942,SpiceJet,MAA,HYD,118,No,Weather
11/3/2024,AI6951,SpiceJet,PNQ,DEL,101,No,Crew
10/22/2024,AI4428,IndiGo,HYD,PNQ,,Yes,
12/30/2023,AI1446,Air India,BLR,PNQ,13,No,Air Traffic
12/16/2023,AI6130,SpiceJet,BOM,HYD,94,No,Technical
7/7/2021,AI6473,Vistara,HYD,HYD,86,No,Weather
1/21/2020,AI8498,Vistara,PNQ,CCU,72,No,Air Traffic
7/7/2021,AI8937,GoAir,MAA,PNQ,269,No,Operational
1/31/2021,AI8276,AirAsia India,CCU,MAA,145,No,Crew
9/16/2021,AI4469,AirAsia India,MAA,BOM,71,No,Operational
4/14/2020,AI8127,AirAsia India,PNQ,DEL,20,No,Late Arrival
7/10/2020,AI409,Vistara,MAA,BOM,32,No,Weather
1/17/2020,AI756,GoAir,CCU,DEL,39,No,Crew
2/17/2023,AI1497,AirAsia India,MAA,BLR,200,No,Technical
1/27/2021,AI3666,AirAsia India,CCU,CCU,117,No,Technical
2/28/2021,AI2556,IndiGo,PNQ,HYD,,Yes,
5/8/2020,AI7719,IndiGo,CCU,HYD,261,No,Technical
2/27/2023,AI1652,IndiGo,HYD,MAA,42,No,Air Traffic
7/25/2021,AI4759,Air India,HYD,PNQ,79,No,Technical
5/2/2024,AI8248,AirAsia India,CCU,PNQ,,Yes,
1/29/2020,AI7823,Air India,BOM,BOM,130,No,Crew
1/25/2023,AI1280,GoAir,BLR,BOM,195,No,Air Traffic
10/30/2022,AI8554,Vistara,BOM,BOM,144,No,Late Arrival
8/29/2020,AI6278,AirAsia India,CCU,PNQ,238,No,Technical
8/19/2020,AI4488,Vistara,BLR,HYD,38,No,Technical
2/27/2022,AI3998,IndiGo,HYD,PNQ,231,No,Air Traffic
7/31/2023,AI7131,AirAsia India,BLR,BOM,194,No,Technical
12/15/2021,AI9629,SpiceJet,CCU,CCU,255,No,Late Arrival
1/28/2022,AI6381,Air India,HYD,DEL,225,No,Air Traffic
3/12/2022,AI5959,Air India,BLR,HYD,28,No,Air Traffic
2/14/2022,AI7772,AirAsia India,BLR,CCU,268,No,Weather
12/26/2021,AI121,IndiGo,BOM,BLR,82,No,Air Traffic
7/18/2020,AI1619,Air India,BLR,CCU,169,No,Technical
8/2/2022,AI1668,IndiGo,PNQ,CCU,182,No,Air Traffic
3/19/2020,AI5857,GoAir,CCU,BLR,297,No,Technical
8/13/2022,AI7390,Vistara,DEL,CCU,218,No,Technical
5/5/2022,AI8918,SpiceJet,DEL,DEL,251,No,Air Traffic
4/11/2023,AI9881,Vistara,DEL,HYD,18,No,Weather
4/11/2021,AI7217,Vistara,CCU,MAA,139,No,Technical
8/3/2021,AI919,GoAir,DEL,PNQ,182,No,Weather
12/10/2023,AI780,Air India,BOM,BLR,228,No,Weather
7/28/2022,AI4697,SpiceJet,CCU,HYD,264,No,Air Traffic
3/24/2021,AI6012,Air India,PNQ,BOM,68,No,Operational
3/27/2020,AI5793,AirAsia India,HYD,DEL,3,No,Operational
4/10/2020,AI9154,Vistara,PNQ,MAA,50,No,Technical
10/28/2022,AI1357,AirAsia India,CCU,DEL,68,No,Crew
4/24/2022,AI8887,IndiGo,CCU,DEL,285,No,Operational
5/8/2023,AI3666,Vistara,BLR,BOM,59,No,Air Traffic
3/8/2024,AI5324,Air India,BLR,MAA,18,No,Air Traffic
3/27/2020,AI6564,Vistara,BLR,PNQ,63,No,Operational
2/12/2020,AI2689,IndiGo,MAA,DEL,187,No,Crew
11/9/2023,AI7943,GoAir,BOM,BOM,120,No,Late Arrival
7/2/2024,AI2100,AirAsia India,CCU,BLR,189,No,Technical
12/29/2023,AI7809,AirAsia India,PNQ,BOM,298,No,Late Arrival
2/11/2021,AI2970,Air India,CCU,CCU,217,No,Late Arrival
2/15/2024,AI5285,Vistara,BLR,HYD,143,No,Weather
10/25/2021,AI801,Air India,CCU,BOM,94,No,Weather
11/6/2022,AI1111,GoAir,HYD,BOM,267,No,Technical
7/26/2024,AI9421,Vistara,CCU,BOM,21,No,Crew
5/27/2020,AI1774,Vistara,PNQ,PNQ,135,No,Weather
10/3/2020,AI557,Air India,DEL,DEL,104,No,Operational
8/19/2020,AI973,Air India,HYD,PNQ,190,No,Technical
12/31/2020,AI6903,IndiGo,HYD,MAA,137,No,Air Traffic
6/5/2023,AI1498,GoAir,CCU,BOM,133,No,Late Arrival
8/1/2024,AI8774,IndiGo,MAA,BOM,229,No,Technical
3/11/2021,AI3738,AirAsia India,BLR,CCU,125,No,Air Traffic
2/2/2021,AI9791,Vistara,BOM,CCU,28,No,Air Traffic
5/19/2023,AI7046,Air India,BOM,BLR,72,No,Weather
11/15/2023,AI8637,Vistara,DEL,BLR,62,No,Air Traffic
5/13/2021,AI9253,Vistara,BOM,CCU,269,No,Crew
6/23/2021,AI3449,SpiceJet,BOM,MAA,194,No,Air Traffic
7/16/2021,AI6520,AirAsia India,BLR,BLR,296,No,Air Traffic
2/23/2024,AI4799,SpiceJet,BLR,HYD,286,No,Late Arrival
3/17/2021,AI4774,Vistara,MAA,HYD,159,No,Crew
7/8/2023,AI3498,Air India,PNQ,MAA,143,No,Technical
2/11/2022,AI913,Vistara,DEL,CCU,150,No,Crew
12/15/2020,AI764,AirAsia India,BOM,BLR,285,No,Crew
10/7/2023,AI709,SpiceJet,MAA,BOM,174,No,Technical
6/3/2021,AI2947,Air India,DEL,CCU,98,No,Late Arrival
9/5/2023,AI4338,Vistara,HYD,BLR,249,No,Air Traffic
5/17/2020,AI8575,GoAir,BOM,MAA,67,No,Crew
4/22/2024,AI829,AirAsia India,BOM,HYD,156,No,Crew
7/4/2024,AI6799,AirAsia India,BLR,MAA,99,No,Technical
9/18/2022,AI6773,GoAir,CCU,BLR,56,No,Operational
1/2/2021,AI7575,Vistara,DEL,MAA,146,No,Crew
5/28/2023,AI5744,AirAsia India,BOM,BLR,143,No,Weather
9/22/2023,AI3042,Air India,DEL,BLR,295,No,Air Traffic
5/31/2023,AI6812,Vistara,PNQ,MAA,117,No,Air Traffic
7/29/2024,AI9465,Vistara,MAA,DEL,22,No,Late Arrival
11/26/2024,AI5460,SpiceJet,MAA,BOM,32,No,Crew
12/25/2020,AI7072,AirAsia India,CCU,CCU,219,No,Technical
7/9/2022,AI8110,AirAsia India,BOM,HYD,213,No,Weather
11/24/2020,AI9596,GoAir,PNQ,BOM,84,No,Technical
8/19/2022,AI5518,SpiceJet,BLR,CCU,10,No,Crew
4/7/2021,AI6950,SpiceJet,BOM,CCU,12,No,Weather
8/3/2022,AI8797,AirAsia India,DEL,HYD,231,No,Late Arrival
8/20/2022,AI6438,Vistara,HYD,BOM,104,No,Late Arrival
5/3/2024,AI290,SpiceJet,MAA,HYD,176,No,Late Arrival
11/6/2023,AI7292,GoAir,DEL,BLR,213,No,Operational
4/15/2022,AI784,SpiceJet,CCU,HYD,99,No,Technical
6/1/2024,AI7492,GoAir,MAA,MAA,52,No,Crew
6/28/2024,AI7979,SpiceJet,BLR,DEL,127,No,Weather
6/17/2020,AI3453,GoAir,MAA,DEL,74,No,Air Traffic
8/4/2020,AI1556,SpiceJet,HYD,DEL,16,No,Air Traffic
1/12/2021,AI4012,SpiceJet,PNQ,BOM,179,No,Technical
4/28/2020,AI4961,Air India,BOM,BOM,76,No,Crew
7/8/2020,AI3319,GoAir,HYD,BLR,,Yes,
2/5/2022,AI3319,GoAir,PNQ,PNQ,27,No,Operational
1/4/2021,AI2885,GoAir,HYD,DEL,119,No,Crew
12/6/2024,AI8151,IndiGo,BOM,BLR,49,No,Technical
5/28/2020,AI9743,SpiceJet,MAA,PNQ,293,No,Crew
8/26/2024,AI4030,GoAir,CCU,DEL,73,No,Air Traffic
10/13/2021,AI744,AirAsia India,BOM,BOM,253,No,Air Traffic
2/20/2024,AI9354,IndiGo,BOM,PNQ,135,No,Weather
2/8/2022,AI8510,Air India,PNQ,MAA,262,No,Operational
1/8/2021,AI3761,GoAir,BLR,MAA,79,No,Air Traffic
2/19/2022,AI6322,GoAir,MAA,MAA,263,No,Weather
9/12/2024,AI2215,IndiGo,BOM,HYD,15,No,Operational
6/8/2020,AI7976,SpiceJet,CCU,MAA,166,No,Air Traffic
12/16/2020,AI2542,AirAsia India,DEL,CCU,250,No,Operational
8/4/2023,AI641,Air India,MAA,DEL,238,No,Crew
8/4/2023,AI4376,GoAir,BLR,MAA,198,No,Weather
6/10/2022,AI5037,SpiceJet,HYD,PNQ,221,No,Operational
6/3/2023,AI2476,AirAsia India,BOM,CCU,159,No,Operational
6/6/2021,AI3383,AirAsia India,CCU,CCU,150,No,Crew
6/5/2021,AI6148,Air India,MAA,CCU,266,No,Air Traffic
2/21/2022,AI9484,Vistara,CCU,BLR,115,No,Air Traffic
9/29/2020,AI542,AirAsia India,CCU,PNQ,104,No,Technical
7/24/2022,AI5157,Vistara,PNQ,BLR,54,No,Technical
11/26/2023,AI7547,AirAsia India,HYD,CCU,294,No,Air Traffic
7/1/2020,AI8979,Air India,BLR,HYD,134,No,Late Arrival
8/15/2024,AI8877,IndiGo,MAA,MAA,22,No,Late Arrival
5/2/2021,AI5868,Air India,BOM,DEL,25,No,Operational
4/25/2022,AI1959,Air India,BLR,PNQ,17,No,Air Traffic
5/3/2020,AI7099,IndiGo,BOM,HYD,266,No,Technical
9/11/2022,AI291,IndiGo,DEL,BOM,250,No,Operational
7/7/2024,AI2375,SpiceJet,CCU,BLR,131,No,Weather
2/28/2022,AI3047,AirAsia India,DEL,MAA,39,No,Technical
2/17/2021,AI4086,SpiceJet,PNQ,MAA,34,No,Technical
10/14/2024,AI3467,IndiGo,CCU,BOM,72,No,Technical
4/10/2023,AI9722,Vistara,HYD,BOM,257,No,Late Arrival
8/4/2023,AI7942,Vistara,BLR,PNQ,226,No,Crew
12/29/2023,AI1237,Air India,BOM,MAA,136,No,Crew
11/16/2021,AI3162,GoAir,PNQ,BOM,270,No,Late Arrival
4/22/2020,AI2424,Air India,HYD,MAA,3,No,Air Traffic
6/6/2022,AI4315,Air India,BOM,HYD,207,No,Air Traffic
5/1/2020,AI5489,GoAir,BLR,PNQ,240,No,Late Arrival
4/16/2024,AI3571,AirAsia India,MAA,BOM,295,No,Late Arrival
5/30/2023,AI7337,IndiGo,PNQ,HYD,151,No,Air Traffic
7/12/2024,AI3331,Vistara,DEL,HYD,,Yes,
2/8/2020,AI9934,Air India,DEL,BOM,31,No,Crew
5/11/2021,AI5420,GoAir,BOM,PNQ,220,No,Operational
2/18/2022,AI1572,SpiceJet,BOM,MAA,14,No,Late Arrival
6/10/2023,AI9243,Air India,BOM,CCU,256,No,Operational
7/31/2022,AI5377,Vistara,PNQ,MAA,71,No,Operational
4/2/2024,AI2306,IndiGo,BLR,DEL,39,No,Weather
5/28/2020,AI6952,Air India,MAA,BOM,240,No,Crew
11/21/2023,AI3464,Air India,DEL,BLR,150,No,Operational
10/18/2022,AI8492,AirAsia India,HYD,PNQ,85,No,Crew
10/22/2021,AI8067,GoAir,CCU,BOM,85,No,Crew
7/19/2024,AI7487,SpiceJet,PNQ,DEL,,Yes,
10/28/2020,AI1983,SpiceJet,PNQ,HYD,,Yes,
10/15/2023,AI3925,IndiGo,BLR,BLR,79,No,Weather
8/25/2020,AI747,Vistara,DEL,BLR,248,No,Air Traffic
10/8/2021,AI2794,IndiGo,MAA,MAA,57,No,Crew
10/24/2021,AI5959,Air India,BLR,CCU,242,No,Operational
8/23/2020,AI5988,Air India,HYD,MAA,44,No,Air Traffic
10/25/2024,AI4646,SpiceJet,DEL,PNQ,213,No,Air Traffic
7/21/2020,AI793,Vistara,BLR,BLR,206,No,Technical
9/12/2020,AI4145,GoAir,DEL,BLR,185,No,Operational
8/20/2021,AI5041,Vistara,DEL,CCU,132,No,Operational
10/23/2021,AI6364,Air India,PNQ,PNQ,249,No,Crew
8/22/2020,AI3363,GoAir,MAA,BOM,155,No,Operational
9/30/2023,AI341,Vistara,PNQ,CCU,278,No,Technical
6/17/2021,AI2594,Vistara,CCU,HYD,184,No,Crew
5/9/2022,AI9530,GoAir,MAA,MAA,22,No,Late Arrival
12/25/2024,AI2562,Air India,DEL,BOM,230,No,Operational
12/9/2024,AI3040,Vistara,BLR,MAA,91,No,Operational
1/29/2024,AI8230,GoAir,HYD,CCU,88,No,Weather
2/8/2022,AI7173,AirAsia India,MAA,BOM,72,No,Late Arrival
6/24/2021,AI4690,AirAsia India,CCU,CCU,278,No,Late Arrival
7/31/2020,AI8356,Air India,DEL,HYD,204,No,Technical
4/7/2021,AI4432,GoAir,HYD,DEL,256,No,Late Arrival
3/11/2021,AI1826,AirAsia India,MAA,BLR,86,No,Weather
10/9/2020,AI3108,GoAir,PNQ,PNQ,2,No,Technical
5/4/2024,AI561,Vistara,PNQ,BOM,252,No,Late Arrival
6/18/2024,AI405,Air India,MAA,BLR,17,No,Technical
1/26/2024,AI1150,AirAsia India,MAA,DEL,,Yes,
12/1/2023,AI4227,Vistara,MAA,BOM,158,No,Late Arrival
3/28/2020,AI7168,IndiGo,HYD,BLR,285,No,Late Arrival
12/3/2022,AI7623,IndiGo,PNQ,BLR,4,No,Air Traffic
4/5/2021,AI3496,Air India,BLR,BOM,20,No,Late Arrival
10/4/2020,AI3427,AirAsia India,CCU,BLR,66,No,Operational
9/2/2024,AI5735,AirAsia India,CCU,BLR,149,No,Late Arrival
2/24/2021,AI7969,AirAsia India,DEL,BOM,3,No,Operational
9/20/2024,AI9515,GoAir,BOM,PNQ,38,No,Crew
10/8/2023,AI3483,Vistara,BLR,BLR,16,No,Air Traffic
11/26/2021,AI7687,AirAsia India,PNQ,BLR,15,No,Weather
5/29/2021,AI6456,Vistara,DEL,PNQ,188,No,Technical
12/3/2021,AI4134,Air India,DEL,MAA,132,No,Technical
7/11/2024,AI3785,AirAsia India,MAA,HYD,275,No,Crew
1/19/2020,AI4048,Air India,BOM,MAA,146,No,Late Arrival
1/23/2020,AI3721,AirAsia India,PNQ,DEL,284,No,Weather
2/16/2021,AI4680,IndiGo,BOM,MAA,77,No,Crew
11/19/2022,AI7211,SpiceJet,BLR,MAA,179,No,Crew
4/17/2020,AI5550,Air India,BOM,DEL,31,No,Technical
10/22/2023,AI5208,AirAsia India,DEL,BLR,150,No,Operational
7/28/2023,AI805,SpiceJet,BOM,BLR,172,No,Operational
2/25/2023,AI2248,Air India,BOM,MAA,57,No,Late Arrival
6/6/2023,AI286,GoAir,CCU,DEL,22,No,Late Arrival
2/8/2023,AI4242,AirAsia India,PNQ,BLR,68,No,Crew
5/15/2020,AI4911,GoAir,PNQ,CCU,286,No,Late Arrival
12/27/2020,AI2912,IndiGo,DEL,BOM,98,No,Operational
4/24/2023,AI1622,AirAsia India,HYD,BOM,120,No,Weather
8/6/2024,AI3398,IndiGo,BOM,HYD,266,No,Technical
5/26/2024,AI9195,SpiceJet,BOM,BOM,124,No,Operational
5/8/2020,AI3556,Air India,MAA,MAA,221,No,Air Traffic
7/8/2023,AI2043,Vistara,PNQ,BOM,128,No,Late Arrival
5/29/2021,AI6680,IndiGo,BOM,BOM,293,No,Technical
3/24/2021,AI6114,Vistara,PNQ,CCU,134,No,Air Traffic
2/1/2023,AI8258,Vistara,BOM,BLR,77,No,Technical
2/15/2024,AI9744,Air India,CCU,CCU,115,No,Crew
6/1/2023,AI385,SpiceJet,DEL,MAA,287,No,Late Arrival
5/23/2022,AI7320,Air India,PNQ,BOM,203,No,Crew
2/23/2024,AI7161,AirAsia India,BLR,PNQ,152,No,Technical
4/17/2021,AI3495,IndiGo,DEL,BLR,75,No,Crew
10/30/2022,AI5702,Vistara,MAA,HYD,101,No,Late Arrival
11/29/2023,AI5550,Air India,DEL,HYD,186,No,Operational
10/28/2020,AI135,Air India,BOM,BOM,204,No,Weather
8/18/2020,AI1146,Air India,MAA,BOM,58,No,Air Traffic
10/20/2024,AI948,IndiGo,DEL,HYD,49,No,Operational
7/11/2022,AI1590,SpiceJet,MAA,HYD,295,No,Technical
12/25/2022,AI7427,Air India,BLR,PNQ,294,No,Operational
7/25/2022,AI3193,IndiGo,DEL,MAA,174,No,Crew
4/21/2020,AI3527,Vistara,PNQ,BOM,111,No,Late Arrival
11/2/2022,AI7819,AirAsia India,PNQ,HYD,183,No,Operational
11/17/2023,AI2940,GoAir,HYD,PNQ,145,No,Operational
5/14/2021,AI2095,IndiGo,BOM,DEL,128,No,Late Arrival
7/20/2022,AI863,GoAir,MAA,HYD,82,No,Crew
8/20/2021,AI5373,Air India,HYD,BLR,18,No,Weather
8/21/2020,AI7524,Air India,HYD,BLR,183,No,Operational
8/24/2021,AI4737,IndiGo,CCU,DEL,135,No,Air Traffic
11/9/2020,AI7490,GoAir,MAA,MAA,276,No,Technical
7/19/2021,AI1910,Air India,HYD,BOM,115,No,Crew
11/1/2022,AI8208,Vistara,CCU,BOM,80,No,Crew
7/27/2020,AI1631,SpiceJet,HYD,HYD,274,No,Operational
11/3/2022,AI1426,SpiceJet,BOM,BLR,113,No,Air Traffic
7/14/2024,AI1959,Air India,BLR,MAA,276,No,Late Arrival
